-0.23900111	0.15760829	0.62591547	-0.8937865	-0.59702134	-0.22036697	0.28217167	0.06729645	1.308556	-0.08047566	1.0188503	-0.31943998	-0.55077887	0.13277307	-0.932	0.29567972	0.054885194	0.44391578	-0.17954017	-0.6728729	1.6946764	0.33505744	0.7252998	-0.20700501	0.02055441	-0.18893938	-0.253547	0.12462426	-0.1852228	-0.36742014	-0.2522771	-0.11881576	0.37427917	-0.59674424	-0.30946112	-0.26473773	-0.26293752	-1.1497937	0.1262761	-0.041457053	-1.7954321	0.16363467	-1.1877676	0.43129265	-0.8300419	-0.4858755	-0.82814986	1.2968088	-0.06709341	0.21718085	0.043142077	1.1348317	0.07767919	0.8342405	0.24517885	-0.8308819	0.13954423	-1.0291114	-0.6931172	1.4825767	-0.5921007	0.35914838	-1.6378083	-0.5969069	0.611813	-0.60594517	-0.2244464	0.7595019	-0.08610668	0.76864094	0.3920383	0.036802057	-0.36027437	-0.87571156	0.66519076	-1.0529227	1.3482412	-0.37666583	-0.2780415	-0.7243482	-0.7354839	0.010266894	0.7470212	0.4655643	0.3624028	0.47597083	0.21014243	-0.44379452	-0.121575594	0.67209756	0.19684482	-0.15687618	1.3990731	0.12079029	0.3075549	0.18336779	-0.8063682	-0.39831066	-0.030677795	1.5825593
-0.9479363	-0.0559705	0.60686433	0.10495939	0.11402588	-0.6227885	-0.15987933	0.7839364	-0.07861077	0.21548854	-0.6337943	-0.6205357	-0.0083917705	1.1158001	0.16052778	0.7318059	0.8488033	-0.20483062	0.014079683	-0.97121537	0.6628655	-0.05757839	0.67246735	-0.74818075	0.30204532	0.9424055	-1.552344	-0.4306439	0.19891946	0.024398187	-0.5574176	0.11356986	0.56080407	-0.10494036	0.37883222	1.0446204	0.73493713	1.0757009	0.49948058	0.2777451	1.202395	-0.9346073	-1.1371336	-0.5230562	-0.26842505	0.5301021	-0.6784902	-0.47335017	0.32988298	-1.2821062	0.6847123	-1.3455336	0.17606448	1.2124286	-0.18695882	-0.28710648	0.002746158	0.6881316	-0.2362481	0.5369874	-0.41775894	-0.5265194	-1.2682093	-0.45842916	0.46301886	0.8581649	0.14911126	-0.1721097	0.7074793	1.6740851	-1.14795	-0.659396	0.726717	0.56367326	0.020714896	0.25623736	-0.57596725	-0.28257707	-0.04825217	0.46478117	-0.58593297	-0.08054463	0.10492059	-0.5628843	0.4232269	-0.50191027	0.46713465	-0.54790956	0.804394	-0.37052464	0.103555016	0.5460343	0.02989955	-1.0953901	-0.15052919	-0.091670334	0.55855215	-0.074245796	0.16880292	0.68188834
0.15855795	0.43958563	0.55339736	0.064161405	1.2869558	-0.46499225	-0.23781301	0.46721748	-0.37973335	0.4199851	0.9119949	0.11746642	1.0241829	0.069083	0.25866848	-0.17802317	0.29068866	0.950077	-0.9803965	-0.6458234	-0.041244015	0.4877654	-0.36624205	-0.90441644	0.7457553	0.6326415	1.9100493	1.2176505	0.039584555	-0.9586387	1.0887852	-0.20331864	-0.4454035	-0.40768203	0.29022443	-1.1047441	0.8190049	-0.75957304	-0.40416172	-0.92019117	0.51418674	0.11474903	-0.88428473	-0.89184505	-1.1632974	-0.78828037	-0.9472416	-0.1565394	-0.864363	0.06792334	0.22048022	-0.8060361	-1.5712631	-0.36165377	-1.1301606	-0.9715331	-1.2332281	-0.5331625	-0.3813178	-0.2235386	0.5862588	-0.40344894	0.18349922	0.35558587	0.043297864	1.875333	1.2905195	-0.47750035	-0.77498966	0.82433736	0.19363007	0.37227055	0.18598272	-0.69941306	-0.1919285	-0.50848126	0.60138696	-0.17173746	0.103307836	0.21445337	-0.6019133	-1.4019501	-1.2228606	0.4218658	-0.7406535	0.007906948	-0.4150583	-1.0689007	0.6766367	-0.36687323	-0.52813137	0.36376274	1.0012097	-0.8148362	-0.6372103	1.1044242	0.08346928	0.17737284	0.85269713	-0.59376436
-1.355929	1.1381712	-0.72537214	0.23803517	-0.3137525	-1.2974035	0.26073003	-0.500893	0.0043468033	-1.3169802	1.0512272	0.8116254	0.43737116	-0.35818955	0.050209902	0.4124844	2.4412353	-0.39382717	-1.1620007	0.3047766	0.10470075	0.20352703	-0.46473435	0.71794516	-0.45667714	0.06559845	-0.32123393	0.72398376	0.27253646	0.8051872	0.6698508	0.3131701	0.21437854	-0.42864284	0.06916318	0.8941564	0.68839484	-0.98909575	-1.0912676	-0.021211525	0.7333293	0.8803333	0.94204205	0.5049469	0.41581038	0.07559866	-0.039646845	-0.1785381	-0.31676394	-0.13379155	0.17824356	-0.55724734	-1.2194575	-0.6032356	0.14563139	0.65316516	0.44379836	0.6305357	0.70909023	0.7697439	-0.4157513	1.2764552	1.3017126	-0.07158355	-0.11087488	-0.37282684	0.27219188	0.7654383	-0.34204632	-1.7746781	0.5986612	-0.48507982	-0.47912997	0.7026463	-0.076220274	-0.48572782	-0.15490273	0.54211825	-0.02212687	-0.14399941	-0.7390901	-0.09440377	1.7736567	1.1033337	0.3277761	-0.0031110726	0.48235735	0.72482896	1.2125671	-0.74852896	-0.2516237	0.7039903	-0.4968951	0.3906558	1.1649462	-1.0047145	0.19396147	-0.9544191	-0.22353154	0.7550148
-1.1084863	-0.4788287	0.16237047	-0.62305456	-0.1384467	0.026858505	0.7478629	-0.12603664	0.13913563	0.13088806	-0.46991083	-0.09490173	-0.5381402	0.49350974	0.02499482	-0.28719532	-0.15601346	-0.75876373	-0.52069426	-0.84913796	-0.29783913	-0.034167584	1.0660545	0.3024732	-0.3523365	-0.37416908	-0.3560111	-0.085919514	0.06043077	0.60668236	0.8125529	0.09731226	0.30920938	0.18386637	-0.10502509	0.04715219	-0.028862769	-0.15201655	0.012287195	-0.32450765	0.057319798	0.000672101	-0.6787452	0.5924264	0.97891104	-0.82227135	-0.33766645	0.31771076	-0.2873567	0.33399796	0.025979172	0.4348128	0.23594128	-0.3071309	-0.406711	-1.122962	0.6720271	-0.77111757	-0.13727815	-0.6958121	-0.046223085	-0.87423694	0.12886865	-0.4041616	-0.5779784	-0.3644344	0.008974897	-0.4979403	-0.8213586	-0.04291197	-0.3981938	0.7858679	-0.45800397	0.58380735	-0.054146614	-0.76041585	0.4550318	-0.3746626	0.2296361	-0.4044886	-0.083071925	-0.15591529	0.44275737	0.8077901	0.22273208	0.016137145	0.07845208	-0.0073087816	-1.1206489	0.3016601	-0.08637952	0.09293485	-0.18728742	0.16855143	-0.18099415	0.10027883	0.08907284	-0.051364653	0.4273786	0.8425753
-0.7657197	0.3638441	-0.40254053	-0.8838821	-0.772781	0.089134924	0.8068919	0.96507174	-0.62706137	-0.4607418	0.33200553	-0.7738481	0.6526044	-0.32774174	-0.08358592	-0.52980506	-0.06690565	-0.70829475	0.6723406	-0.558087	-0.81272686	-0.3363197	1.1713736	0.89985836	-0.42658693	-0.08749097	-0.1163995	0.63701904	-0.40245643	-0.35549983	0.7491489	-0.6359074	0.98945594	-0.84341764	-0.23668094	1.1562655	0.56297594	-0.42628112	-0.23823465	0.47752598	1.0203074	0.2253164	-0.28410098	-0.81434983	-0.14184341	-0.9171187	-0.3820442	0.55435133	-0.5159099	-0.614411	0.38746423	-0.01661022	-0.22123341	-0.08171484	-0.5081452	-0.38881165	0.81127787	-0.45476395	0.5305377	-0.9179523	1.0430818	-1.0665472	2.0691094	-0.76711637	0.2213249	-0.38052624	-0.7616299	0.13654952	-0.93938047	0.052900076	0.058211613	-0.4418916	0.8638754	1.1640404	0.27437812	-0.14037357	-1.3238503	-0.7936133	0.078736715	0.68406856	-0.16496558	-0.55693394	-0.62509805	-0.64790916	-0.36545607	-0.8324536	-0.10748991	0.31265154	-0.1509582	0.30091703	-0.0069627985	1.0873091	-0.48418316	0.13872825	0.6579656	0.4415638	0.16040362	-0.20709006	0.52096444	-0.88152003
0.7225044	0.016369855	-0.6796325	-0.35384926	0.14678481	-0.68949187	0.15935345	0.1002833	-0.71018165	-0.24770144	0.75323147	0.1540508	0.30337402	0.72565126	-0.711445	-0.12808798	0.3774083	-0.48237577	0.080033526	-0.68606967	-0.3674838	-0.3417629	1.4766517	-0.3817586	0.35209617	-0.60646105	-0.50430584	0.5825377	-0.78644717	-0.32679474	0.64865875	-0.14245321	-0.05579337	0.10994632	-1.2184114	0.24230137	-0.05500117	0.30706996	-0.5518144	-0.017972093	0.8244334	-0.18913783	0.17003728	-1.5251842	-0.27484378	0.9517263	-0.6963136	0.3991006	-0.67081344	-0.07431623	0.06984617	-0.08799274	-0.32650608	-0.4955247	-0.4485483	-0.60940206	0.0748185	-0.7557136	1.1921214	-0.8017625	-0.024355527	-0.30145523	1.1810992	-0.15468726	-0.8337817	0.74939144	-0.56005645	-0.28273594	-0.25408486	-0.20132735	-0.31856978	0.5877689	-0.66006714	1.2174194	0.6234653	-0.9661949	0.22111592	-0.23399141	0.5345299	0.32399726	0.40424854	-0.7284996	-1.5482165	0.47348195	0.5551697	-1.0643351	1.2252182	-0.41518292	0.9096367	0.3068977	-0.29939485	-0.14183663	-0.735983	-0.32498866	-0.8714675	-0.5341392	1.1284986	-0.57123685	0.189272	-0.16921015
-0.06987462	-0.30863255	0.23218699	0.91895235	0.0049572075	-0.81149095	0.50697404	0.66839254	-1.6249845	-0.34083912	-0.9339587	-0.7304963	0.0973516	1.1774471	0.5998148	0.8653103	0.17020473	0.18525554	-0.41471213	-0.33453003	1.184556	0.260797	0.43912098	-0.5901654	0.11778818	0.772041	-0.13852389	0.112794764	-0.026468294	-0.33978418	-0.2112466	0.4447348	-0.43560782	-0.39623782	0.58357406	0.9437749	0.27173644	0.8808772	0.42115632	0.81144404	0.9988514	-1.2215656	0.33694962	-0.5735013	-0.6018009	0.40094316	-0.84060454	-0.12367422	0.7856331	-0.14893863	-0.3065726	-0.36843786	1.9208647	-0.28036052	-0.34734353	0.7455268	-0.796193	0.6390405	0.0653275	0.61096257	0.19340913	-0.6541122	-0.89667994	-0.14617026	1.0940775	0.9560788	-0.36305553	1.3599521	-0.12514794	0.8353201	0.1607203	-0.7862254	0.6757515	0.8411988	-0.04829036	0.14809301	-0.44494888	0.0030426222	0.73579895	0.38243753	-1.2672063	-0.30370703	-1.2529649	0.0045118066	0.034921333	-0.5034236	0.35064253	0.3960941	0.9402256	-0.5889386	0.5552332	-0.15461087	-0.11525185	0.23854567	0.019656293	0.7690146	0.2814722	-0.23951283	0.8711044	-0.69354343
-0.45567122	0.53549	-0.049677793	0.920841	0.29696858	-0.26584798	1.305181	-0.5528711	-0.11877187	0.09665722	0.83055514	-0.013167715	-0.7582593	-0.1257293	-0.14349514	0.6418103	-0.99878925	0.30141586	-0.8331586	-1.2258993	-0.1498542	1.4166087	0.81568325	0.58123845	0.92625767	0.35801288	0.85852593	-0.57875305	-1.1003618	-0.71200204	1.267494	-0.40746465	1.7969105	0.31975773	-0.73296875	-0.47040433	0.17102966	0.0070539904	0.96806175	-1.0008125	-1.567884	0.07676144	-0.2729546	-0.42216545	0.6796218	-0.10746947	0.4058977	-0.51035094	0.105648406	-0.11192891	0.5633854	-0.21517429	-1.24198	-0.68969774	0.65109855	-0.4633672	0.628965	-0.3941296	0.42419016	0.05419414	-1.0666362	-0.0016730323	0.37768954	0.8199353	-0.0883248	0.028673818	-0.92991316	1.0414295	-0.9079143	0.33654198	-1.2806244	0.028601404	0.13775606	1.2006179	-0.60537463	-1.7870271	-0.8536702	-0.5613698	-1.0557626	-0.6900459	0.50340885	-1.0711634	0.6375912	0.23429763	1.3248854	0.62864935	0.6926444	-0.85867447	-0.1680262	0.86322993	-0.08779031	-0.08163613	0.4776976	-0.22933002	0.6504866	1.0284877	0.64883745	0.32049158	0.7609019	-1.0982444
-1.0203898	-0.37002027	-1.0298091	0.16054529	-1.5374689	-2.2835522	0.09261296	-0.17214364	0.5955262	-1.8524885	1.634696	0.5491497	-0.21076627	0.1305304	0.14105149	1.415373	1.1189458	-0.9866564	-0.06969467	-0.9960688	1.0277922	0.56046075	0.012211198	0.043318916	-0.044657584	-1.0507141	-0.49832612	0.87952113	-0.01852663	0.773348	0.15911423	0.74191123	0.19000755	1.2474098	-0.33503112	1.5297196	0.21935348	0.46128437	-1.0613585	0.27326605	0.6198782	0.35305125	-0.4159152	1.1157664	0.08839723	0.21899617	-0.9272801	1.8021755	0.77432525	1.1722122	-0.7564989	1.4232584	-0.04512344	0.14339955	0.29424307	-0.13300467	-0.057274945	-0.264886	1.9383185	0.5717409	-0.14518417	1.1294975	0.5349331	-0.41995513	-1.5902622	-1.5819322	-0.55959	-1.549071	0.058640156	-0.9370461	0.9961265	0.5088267	-0.49545288	-0.28152993	0.015897652	0.5018029	1.8191305	-0.5374927	0.537487	-0.04345685	-0.16786669	0.9268762	1.5875658	1.504301	1.1340659	-0.075192675	-0.19940005	0.62291074	1.3889939	1.1259433	-0.28429395	1.1411433	-0.12569416	0.98039687	0.47558048	-1.184177	-0.3069763	-0.45644957	0.80685186	0.66608
